id,code,name,institution_id/id
edu_career_251243211_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251243211
edu_career_251243211_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251243211
edu_career_251243211_121025,121025,Educación En Idiomas - Inglés,al_hr_pe.edu_inst_251243211
edu_career_251243211_121065,121065,"Educación Secundaria, Especialidad: Ciencias Sociales",al_hr_pe.edu_inst_251243211
edu_career_251243211_121075,121075,"Educación Secundaria, Especialidad: Comunicación",al_hr_pe.edu_inst_251243211
edu_career_251245380_112025,112025,Educación Primaria (Intercultural Y Bilingüe),al_hr_pe.edu_inst_251245380
edu_career_251254739_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251254739
edu_career_251254739_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251254739
edu_career_251254739_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251254739
edu_career_251254739_121025,121025,Educación En Idiomas - Inglés,al_hr_pe.edu_inst_251254739
edu_career_251254739_121085,121085,"Educación Secundaria, Especialidad: Matemática",al_hr_pe.edu_inst_251254739
edu_career_251254739_131015,131015,Educación Física,al_hr_pe.edu_inst_251254739
edu_career_251255389_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251255389
edu_career_251255389_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251255389
edu_career_251255389_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251255389
edu_career_251255389_131015,131015,Educación Física,al_hr_pe.edu_inst_251255389
edu_career_251255587_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251255587
edu_career_251255629_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251255629
edu_career_251255629_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251255629
edu_career_251256775_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251256775
edu_career_251256775_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251256775
edu_career_251256775_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251256775
edu_career_251256775_121065,121065,"Educación Secundaria, Especialidad: Ciencias Sociales",al_hr_pe.edu_inst_251256775
edu_career_251257013_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251257013
edu_career_251257013_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251257013
edu_career_251257013_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251257013
edu_career_251257013_121055,121055,"Educación Secundaria, Especialidad: Ciencia, Tecnología Y Ambiente",al_hr_pe.edu_inst_251257013
edu_career_251257013_121075,121075,"Educación Secundaria, Especialidad: Comunicación",al_hr_pe.edu_inst_251257013
edu_career_251257013_121085,121085,"Educación Secundaria, Especialidad: Matemática",al_hr_pe.edu_inst_251257013
edu_career_251257013_131015,131015,Educación Física,al_hr_pe.edu_inst_251257013
edu_career_251272145_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251272145
edu_career_251272145_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251272145
edu_career_251272145_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251272145
edu_career_251272145_121075,121075,"Educación Secundaria, Especialidad: Comunicación",al_hr_pe.edu_inst_251272145
edu_career_251272145_121085,121085,"Educación Secundaria, Especialidad: Matemática",al_hr_pe.edu_inst_251272145
edu_career_251321769_121025,121025,Educación En Idiomas - Inglés,al_hr_pe.edu_inst_251321769
edu_career_251325794_121045,121045,Educación Religiosa,al_hr_pe.edu_inst_251325794
edu_career_251345081_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251345081
edu_career_251386531_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251386531
edu_career_251386531_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251386531
edu_career_251394196_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251394196
edu_career_251421106_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251421106
edu_career_251421106_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251421106
edu_career_251421106_121075,121075,"Educación Secundaria, Especialidad: Comunicación",al_hr_pe.edu_inst_251421106
edu_career_251450915_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251450915
edu_career_251450915_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251450915
edu_career_251450915_121075,121075,"Educación Secundaria, Especialidad: Comunicación",al_hr_pe.edu_inst_251450915
edu_career_251450915_131015,131015,Educación Física,al_hr_pe.edu_inst_251450915
edu_career_251451608_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251451608
edu_career_251461144_111015,111015,Educacion Inicial,al_hr_pe.edu_inst_251461144
edu_career_251461144_112015,112015,Educacion Primaria,al_hr_pe.edu_inst_251461144
edu_career_251461144_121015,121015,Educación En Computación E Informática,al_hr_pe.edu_inst_251461144
edu_career_251461144_121075,121075,"Educación Secundaria, Especialidad: Comunicación",al_hr_pe.edu_inst_251461144
edu_career_251468057_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251468057
edu_career_251468057_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251468057
edu_career_251468057_121085,121085,"Educación Secundaria, Especialidad: Matemática",al_hr_pe.edu_inst_251468057
edu_career_251468594_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251468594
edu_career_251468594_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251468594
edu_career_251468594_121085,121085,"Educación Secundaria, Especialidad: Matemática",al_hr_pe.edu_inst_251468594
edu_career_251468594_131015,131015,Educación Física,al_hr_pe.edu_inst_251468594
edu_career_251468602_151015,151015,Educacion Artistica,al_hr_pe.edu_inst_251468602
edu_career_251468610_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251468610
edu_career_251595495_111015,111015,Educación Inicial,al_hr_pe.edu_inst_251595495
edu_career_251595495_112015,112015,Educación Primaria,al_hr_pe.edu_inst_251595495
edu_career_251595495_121065,121065,"Educación Secundaria, Especialidad: Ciencias Sociales",al_hr_pe.edu_inst_251595495
edu_career_251595495_121075,121075,"Educación Secundaria, Especialidad: Comunicación",al_hr_pe.edu_inst_251595495
edu_career_251595495_121085,121085,"Educación Secundaria, Especialidad: Matemática",al_hr_pe.edu_inst_251595495
edu_career_260000008_111026,111026,Educación Inicial,al_hr_pe.edu_inst_260000008
edu_career_260000008_112016,112016,Educación Primaria,al_hr_pe.edu_inst_260000008
edu_career_260000008_121016,121016,Educación Secundaria,al_hr_pe.edu_inst_260000008
edu_career_260000008_151016,151016,Educación Artística,al_hr_pe.edu_inst_260000008
edu_career_260000008_161996,161996,Educación Para El Desarrollo,al_hr_pe.edu_inst_260000008
edu_career_260000008_211016,211016,Antropología,al_hr_pe.edu_inst_260000008
edu_career_260000008_211036,211036,Arqueología,al_hr_pe.edu_inst_260000008
edu_career_260000008_212016,212016,Historia,al_hr_pe.edu_inst_260000008
edu_career_260000008_213046,213046,Lingüística Y Literatura,al_hr_pe.edu_inst_260000008
edu_career_260000008_216016,216016,Filosofía,al_hr_pe.edu_inst_260000008
edu_career_260000008_221026,221026,Humanidades,al_hr_pe.edu_inst_260000008
edu_career_260000008_221036,221036,Artes Escénicas,al_hr_pe.edu_inst_260000008
edu_career_260000008_221066,221066,Escultura,al_hr_pe.edu_inst_260000008
edu_career_260000008_221076,221076,Grabado,al_hr_pe.edu_inst_260000008
edu_career_260000008_221086,221086,Pintura,al_hr_pe.edu_inst_260000008
edu_career_260000008_222056,222056,Diseño Gráfico,al_hr_pe.edu_inst_260000008
edu_career_260000008_222076,222076,Diseño Industrial,al_hr_pe.edu_inst_260000008
edu_career_260000008_311016,311016,Sociología,al_hr_pe.edu_inst_260000008
edu_career_260000008_312036,312036,Trabajo Social,al_hr_pe.edu_inst_260000008
edu_career_260000008_313016,313016,Psicología,al_hr_pe.edu_inst_260000008
edu_career_260000008_321056,321056,Comunicación Audiovisual,al_hr_pe.edu_inst_260000008
edu_career_260000008_321096,321096,Comunicación Para El Desarrollo,al_hr_pe.edu_inst_260000008
edu_career_260000008_322026,322026,Periodismo,al_hr_pe.edu_inst_260000008
edu_career_260000008_322076,322076,Publicidad,al_hr_pe.edu_inst_260000008
edu_career_260000008_331016,331016,Administración,al_hr_pe.edu_inst_260000008
edu_career_260000008_339066,339066,Gestión Y Alta Dirección,al_hr_pe.edu_inst_260000008
edu_career_260000008_341026,341026,Economía,al_hr_pe.edu_inst_260000008
edu_career_260000008_342056,342056,Contabilidad,al_hr_pe.edu_inst_260000008
edu_career_260000008_351016,351016,Derecho,al_hr_pe.edu_inst_260000008
edu_career_260000008_352026,352026,Ciencia Política Y Gobierno,al_hr_pe.edu_inst_260000008
edu_career_260000008_421026,421026,Física,al_hr_pe.edu_inst_260000008
edu_career_260000008_422036,422036,Química,al_hr_pe.edu_inst_260000008
edu_career_260000008_431016,431016,Matemáticas,al_hr_pe.edu_inst_260000008
edu_career_260000008_441026,441026,Ciencias De La Información,al_hr_pe.edu_inst_260000008
edu_career_260000008_511156,511156,Ingeniería Informática,al_hr_pe.edu_inst_260000008
edu_career_260000008_512046,512046,Ingeniería De Las Telecomunicaciones,al_hr_pe.edu_inst_260000008
edu_career_260000008_521046,521046,Ingeniería Industrial,al_hr_pe.edu_inst_260000008
edu_career_260000008_525016,525016,Ingeniería Electrónica,al_hr_pe.edu_inst_260000008
edu_career_260000008_526036,526036,Ingeniería Mecánica,al_hr_pe.edu_inst_260000008
edu_career_260000008_526076,526076,Ingeniería Mecatrónica,al_hr_pe.edu_inst_260000008
edu_career_260000008_527016,527016,Ingeniería De Minas,al_hr_pe.edu_inst_260000008
edu_career_260000008_531016,531016,Ingeniería Civil,al_hr_pe.edu_inst_260000008
edu_career_260000008_533026,533026,Arquitectura,al_hr_pe.edu_inst_260000008
edu_career_260000008_593026,593026,Geografía Y Medio Ambiente,al_hr_pe.edu_inst_260000008
edu_career_260000014_199016,199016,Educación,al_hr_pe.edu_inst_260000014
edu_career_260000014_313016,313016,Psicología,al_hr_pe.edu_inst_260000014
edu_career_260000014_331076,331076,Administración En Salud,al_hr_pe.edu_inst_260000014
edu_career_260000014_411016,411016,Biología,al_hr_pe.edu_inst_260000014
edu_career_260000014_422036,422036,Química,al_hr_pe.edu_inst_260000014
edu_career_260000014_511156,511156,Ingeniería Informática,al_hr_pe.edu_inst_260000014
edu_career_260000014_621026,621026,Veterinaria Y Zootecnia,al_hr_pe.edu_inst_260000014
edu_career_260000014_711016,711016,Medicina,al_hr_pe.edu_inst_260000014
edu_career_260000014_713016,713016,Estomatología,al_hr_pe.edu_inst_260000014
edu_career_260000014_714016,714016,Enfermería,al_hr_pe.edu_inst_260000014
edu_career_260000014_715056,715056,Tecnología Médica,al_hr_pe.edu_inst_260000014
edu_career_260000014_716026,716026,Farmacia Y Bioquímica,al_hr_pe.edu_inst_260000014
edu_career_260000015_199016,199016,Educación,al_hr_pe.edu_inst_260000015
edu_career_260000015_216026,216026,Teología,al_hr_pe.edu_inst_260000015
edu_career_260000015_312036,312036,Trabajo Social,al_hr_pe.edu_inst_260000015
edu_career_260000015_313016,313016,Psicología,al_hr_pe.edu_inst_260000015
edu_career_260000015_321036,321036,Comunicación Social,al_hr_pe.edu_inst_260000015
edu_career_260000015_322086,322086,Publicidad Y Multimedia,al_hr_pe.edu_inst_260000015
edu_career_260000015_331036,331036,Administración De Empresas,al_hr_pe.edu_inst_260000015
edu_career_260000015_331176,331176,Ingeniería Comercial,al_hr_pe.edu_inst_260000015
edu_career_260000015_332336,332336,Turismo Y Hotelería,al_hr_pe.edu_inst_260000015
edu_career_260000015_342056,342056,Contabilidad,al_hr_pe.edu_inst_260000015
edu_career_260000015_351016,351016,Derecho,al_hr_pe.edu_inst_260000015
edu_career_260000015_411096,411096,Ingeniería Biotecnológica,al_hr_pe.edu_inst_260000015
edu_career_260000015_511026,511026,Ingeniería De Sistemas,al_hr_pe.edu_inst_260000015
edu_career_260000015_521046,521046,Ingeniería Industrial,al_hr_pe.edu_inst_260000015
edu_career_260000015_522036,522036,Ingeniería De Industria Alimentaria,al_hr_pe.edu_inst_260000015
edu_career_260000015_525016,525016,Ingeniería Electrónica,al_hr_pe.edu_inst_260000015
edu_career_260000015_526066,526066,"Ingeniería Mecánica, Mecánica Eléctrica Y Mecatrónica",al_hr_pe.edu_inst_260000015
edu_career_260000015_527016,527016,Ingeniería De Minas,al_hr_pe.edu_inst_260000015
edu_career_260000015_531016,531016,Ingeniería Civil,al_hr_pe.edu_inst_260000015
edu_career_260000015_533026,533026,Arquitectura,al_hr_pe.edu_inst_260000015
edu_career_260000015_594056,594056,Ingeniería Ambiental,al_hr_pe.edu_inst_260000015
edu_career_260000015_611116,611116,Ingeniería Agronómica,al_hr_pe.edu_inst_260000015
edu_career_260000015_621036,621036,Medicina Veterinaria Y Zootecnia,al_hr_pe.edu_inst_260000015
edu_career_260000015_711026,711026,Medicina Humana,al_hr_pe.edu_inst_260000015
edu_career_260000015_713026,713026,Odontología,al_hr_pe.edu_inst_260000015
edu_career_260000015_714016,714016,Enfermería,al_hr_pe.edu_inst_260000015
edu_career_260000015_716026,716026,Farmacia Y Bioquímica,al_hr_pe.edu_inst_260000015
edu_career_260000015_717026,717026,Obstetricia Y Puericultura,al_hr_pe.edu_inst_260000015
edu_career_260000017_331016,331016,Administración,al_hr_pe.edu_inst_260000017
edu_career_260000017_331206,331206,Ingeniería Empresarial,al_hr_pe.edu_inst_260000017
edu_career_260000017_333036,333036,Marketing,al_hr_pe.edu_inst_260000017
edu_career_260000017_335116,335116,Negocios Internacionales,al_hr_pe.edu_inst_260000017
edu_career_260000017_341026,341026,Economía,al_hr_pe.edu_inst_260000017
edu_career_260000017_342056,342056,Contabilidad,al_hr_pe.edu_inst_260000017
edu_career_260000017_351016,351016,Derecho,al_hr_pe.edu_inst_260000017
edu_career_260000017_511036,511036,Ingeniería De Sistemas De Información / Ingenieria De La Información,al_hr_pe.edu_inst_260000017
edu_career_260000018_313016,313016,Psicología,al_hr_pe.edu_inst_260000018
edu_career_260000018_321136,321136,Comunicación,al_hr_pe.edu_inst_260000018
edu_career_260000018_331016,331016,Administración,al_hr_pe.edu_inst_260000018
