id,code,name,for_executive,for_employee,for_worker
occupation_229005,229005,"Ingeniero, Industrias De Papel",True,True,False
occupation_229006,229006,"Ingeniero, Medio Ambiente",True,True,False
occupation_229007,229007,"Ingeniero, Produccion",True,True,False
occupation_229008,229008,"Ingeniero, Planificador De Trafico",True,True,False
occupation_229009,229009,"Ingeniero, Topografo",True,True,False
occupation_229010,229010,"Ingeniero, De Vuelo",True,True,False
occupation_229011,229011,Ingeniero (No Clasificado En Otras Clasificaciones),True,True,False
occupation_231001,231001,Bacteriologo,True,True,False
occupation_231002,231002,"Bacteriologo, Agricultura",True,True,False
occupation_231003,231003,"Bacteriologo, Alimentacion",True,True,False
occupation_231004,231004,"Bacteriologo, Farmacia",True,True,False
occupation_231005,231005,"Bacteriologo, Industria",True,True,False
occupation_231006,231006,"Bacteriologo, Industria, Lacteas",True,True,False
occupation_231007,231007,"Bacteriologo, Medicina",True,True,False
occupation_231008,231008,"Bacteriologo, Medicina/Veterinaria",True,True,False
occupation_231009,231009,"Bacteriologo, Pesca",True,True,False
occupation_231010,231010,"Bacteriologo, Suelos",True,True,False
occupation_231011,231011,Biologo,True,True,False
occupation_231012,231012,Biologo Molecular,True,True,False
occupation_231013,231013,"Biologo, Fauna De Agua Dulce",True,True,False
occupation_231014,231014,"Biologo, Fauna Marina",True,True,False
occupation_231015,231015,"Biologo, Genetica",True,True,False
occupation_231016,231016,"Biologo, Hidrobiologia",True,True,False
occupation_231017,231017,Botanico,True,True,False
occupation_231018,231018,"Botanico, Ecologia",True,True,False
occupation_231019,231019,"Botanico, Economista",True,True,False
occupation_231020,231020,"Botanico, Genetica",True,True,False
occupation_231021,231021,"Botanico, Histologia",True,True,False
occupation_231022,231022,"Botanico, Micologia",True,True,False
occupation_231023,231023,"Botanico, Suelos",True,True,False
occupation_231024,231024,"Botanico, Taxonomia",True,True,False
occupation_231025,231025,Citologo,True,True,False
occupation_231026,231026,"Citologo, Botanica",True,True,False
occupation_231027,231027,"Citologo, Zoologia",True,True,False
occupation_231028,231028,Ecologista,True,True,False
occupation_231029,231029,"Ecologista, Botanica",True,True,False
occupation_231030,231030,"Ecologista, Zoologia",True,True,False
occupation_231031,231031,Embriologo,True,True,False
occupation_231032,231032,Entomologo,True,True,False
occupation_231033,231033,Genetista,True,True,False
occupation_231034,231034,"Genetista, Botanica",True,True,False
occupation_231035,231035,"Genetista, Zoologo",True,True,False
occupation_231036,231036,Hidrobiologo,True,True,False
occupation_231037,231037,Histologo,True,True,False
occupation_231038,231038,"Histologo, Animales",True,True,False
occupation_231039,231039,"Histologo, Plantas",True,True,False
occupation_231040,231040,Ictiologo,True,True,False
occupation_231041,231041,Micologo,True,True,False
occupation_231042,231042,Microbiologo,True,True,False
occupation_231043,231043,Ornitologo,True,True,False
occupation_231044,231044,Parasitologo,True,True,False
occupation_231045,231045,Piscicultor De Las Ciencias Biologicas,True,True,False
occupation_231046,231046,Taxonomista,True,True,False
occupation_231047,231047,"Taxonomista, Animales",True,True,False
occupation_231048,231048,"Taxonomista, Plantas",True,True,False
occupation_231049,231049,Zoologo,True,True,False
occupation_231050,231050,"Zoologo, Embriologia",True,True,False
occupation_231051,231051,"Zoologo, Entomologia",True,True,False
occupation_231052,231052,"Zoologo, Histologia",True,True,False
occupation_231053,231053,"Zoologo, Ictiologia",True,True,False
occupation_231054,231054,"Zoologo, Mamalogista",True,True,False
occupation_231055,231055,"Zoologo, Ornitologia",True,True,False
occupation_231056,231056,"Zoologo, Parasitologia",True,True,False
occupation_231057,231057,"Zoologo, Piscicultura",True,True,False
occupation_231058,231058,"Zoologo, Taxonomia",True,True,False
occupation_232001,232001,Anatomista,True,True,False
occupation_232002,232002,Biofisico,True,True,False
occupation_232003,232003,Bioquimico,True,True,False
occupation_232004,232004,Epidemiologo,True,True,False
occupation_232005,232005,Farmacologo,True,True,False
occupation_232006,232006,Fisiologo,True,True,False
occupation_232007,232007,"Fisiologo, Animales",True,True,False
occupation_232008,232008,"Fisiologo, Endocrinologia",True,True,False
occupation_232009,232009,"Fisiologo, Epidemiologia",True,True,False
occupation_232010,232010,"Fisiologo, Otros",True,True,False
occupation_232011,232011,Histopatologo,True,True,False
occupation_232012,232012,Neuropatologo,True,True,False
occupation_233001,233001,Bromatologos,True,True,False
occupation_233002,233002,Dietistas-Nutricionistas,True,True,False
occupation_234001,234001,Agrologo,True,True,False
occupation_234002,234002,Agronomo,True,True,False
occupation_234003,234003,"Agronomo, Arboricultor",True,True,False
occupation_234004,234004,"Agronomo, Conservacion De La Naturaleza",True,True,False
occupation_234005,234005,"Agronomo, Ecologo",True,True,False
occupation_234006,234006,"Agronomo, Edafologia",True,True,False
occupation_234007,234007,"Agronomo, Floricultor",True,True,False
occupation_234008,234008,"Agronomo, Horticultura",True,True,False
occupation_234009,234009,"Agronomo, Oleicultor",True,True,False
occupation_234010,234010,"Agronomo, Silvicultura",True,True,False
occupation_234011,234011,Ingeniero Agroindustrial,True,True,False
occupation_234012,234012,Ingeniero Agronomo,True,True,False
occupation_234013,234013,Ingeniero Edafologo,True,True,False
occupation_234014,234014,Ingeniero Forestal,True,True,False
occupation_234015,234015,Zootecnico (Incluye Ingenieros),True,True,False
occupation_235001,235001,Alienista,True,True,False
occupation_235002,235002,Alopata,True,True,False
occupation_235003,235003,Anestesista,True,True,False
occupation_235004,235004,Cardiologo,True,True,False
occupation_235005,235005,Cirujano,True,True,False
occupation_235006,235006,"Cirujano, Cardiologia",True,True,False
occupation_235007,235007,"Cirujano, Cirugia General",True,True,False
occupation_235008,235008,"Cirujano, Cirugia Plastica",True,True,False
occupation_235009,235009,"Cirujano, Neurocirugia",True,True,False
occupation_235010,235010,"Cirujano, Ortopedia",True,True,False
occupation_235011,235011,"Cirujano, Osteopata",True,True,False
occupation_235012,235012,Cirujano Plastico,True,True,False
occupation_235013,235013,"Cirujano, Torax",True,True,False
occupation_235014,235014,Dermatologo,True,True,False
occupation_235015,235015,Ginecologo,True,True,False
occupation_235016,235016,Medico,True,True,False
occupation_235017,235017,"Medico, Acupuntura",True,True,False
occupation_235018,235018,"Medico, Anestesia",True,True,False
occupation_235019,235019,"Medico, Cardiologia",True,True,False
occupation_235020,235020,"Medico, Dermatologia",True,True,False
occupation_235021,235021,"Medico, Endocrinologo",True,True,False
occupation_235022,235022,"Medico, Estomatologia",True,True,False
occupation_235023,235023,Medico Forense,True,True,False
occupation_235024,235024,"Medico, Gastroenterologo",True,True,False
occupation_235025,235025,"Medico, Geriatra",True,True,False
occupation_235026,235026,"Medico, Ginecologia",True,True,False
occupation_235027,235027,"Medico, Laringologo",True,True,False
occupation_235028,235028,"Medico, Medicina General",True,True,False
occupation_235029,235029,"Medico, Nefrologo",True,True,False
occupation_235030,235030,"Medico, Neumologo",True,True,False
occupation_235031,235031,"Medico, Neurologo",True,True,False
occupation_235032,235032,"Medico, Obstetra",True,True,False
occupation_235033,235033,"Medico, Oftalmologia (Oculista)",True,True,False
occupation_235034,235034,"Medico, Osteopatia",True,True,False
occupation_235035,235035,"Medico, Otorrinolaringologia",True,True,False
occupation_235036,235036,"Medico, Patologo",True,True,False
occupation_235037,235037,"Medico, Pediatria",True,True,False
occupation_235038,235038,"Medico, Psiquiatria",True,True,False
occupation_235039,235039,"Medico, Puericultor",True,True,False
occupation_235040,235040,"Medico, Radiologia",True,True,False
occupation_235041,235041,"Medico, Urologo",True,True,False
occupation_235042,235042,"Medico, Venereologo",True,True,False
occupation_235043,235043,Neurocirujano,True,True,False
occupation_235044,235044,Oftalmologo,True,True,False
occupation_235045,235045,"Ortofonia, Especialista",True,True,False
occupation_235046,235046,"Ortoptia, Especialista",True,True,False
occupation_235047,235047,Otorrinolaringologo,True,True,False
occupation_235048,235048,Pediatra,True,True,False
occupation_235049,235049,Psiquiatra,True,True,False
occupation_236001,236001,"Cirujano, Bucodental",True,True,False
occupation_236002,236002,"Cirujano, Dentista",True,True,False
occupation_236003,236003,Dentista,True,True,False
occupation_236004,236004,"Dentista, Protesis Dentales",True,True,False
occupation_236005,236005,"Medico, Odontologo",True,True,False
occupation_236006,236006,Odontologo,True,True,False
occupation_236007,236007,"Odontologo, Endodoncia",True,True,False
occupation_236008,236008,"Odontologo, Ortodoncia",True,True,False
occupation_236009,236009,"Odontologo, Pedodoncia",True,True,False
occupation_236010,236010,"Odontologo, Periodoncia",True,True,False
occupation_237001,237001,Veterinario,True,True,False
occupation_237002,237002,"Veterinario, Cirugia",True,True,False
occupation_237003,237003,"Veterinario, Epidemiologia",True,True,False
occupation_237004,237004,"Veterinario, Salud Publica, Profesional",True,True,False
occupation_237005,237005,"Veterinario, Otros",True,True,False
occupation_238001,238001,Farmaceutico,True,True,False
occupation_238002,238002,"Farmaceutico, Comercio",True,True,False
occupation_238003,238003,"Farmaceutico, Hospital",True,True,False
occupation_238004,238004,Quimico-Farmaceutico,True,True,False
occupation_239001,239001,"Enfermera, Tecnico",True,True,False
occupation_239002,239002,"Enfermera, Tecmico",True,True,False
occupation_239003,239003,"Enfermera, Nivel Superior/Clinica",True,True,False
occupation_239004,239004,"Enfermera, Nivel Superior/Consultorio",True,True,False
occupation_239005,239005,"Enfermera, Nivel Superior/Hospital",True,True,False
occupation_239006,239006,"Enfermera, Nivel Superior/Maternidad",True,True,False
occupation_239007,239007,"Enfermera, Nivel Superior/Obstetricia",True,True,False
occupation_239008,239008,"Enfermero, Nivel Superior (Diplomados)",True,True,False
occupation_239009,239009,"Enfermero, Nivel Superior",True,True,False
occupation_239010,239010,"Enfermero, Nivel Superior/Clinica",True,True,False
occupation_239011,239011,"Enfermero, Nivel Superior/Hospital",True,True,False
occupation_241001,241001,"Profesor, Educacion Superior",True,True,False
occupation_241002,241002,"Profesor, Educacion Superior/Administracion",True,True,False
occupation_241003,241003,"Profesor, Educacion Superior/Agricultura",True,True,False
occupation_241004,241004,"Profesor, Educacion Superior/Agronomia",True,True,False
occupation_241005,241005,"Profesor, Educacion Superior/Anatomia",True,True,False
occupation_241006,241006,"Profesor, Educacion Superior/Antropologia",True,True,False
occupation_241007,241007,"Profesor, Educacion Superior/Arqueologia",True,True,False
occupation_241008,241008,"Profesor, Educacion Superior/Arquitectura",True,True,False
occupation_241009,241009,"Profesor, Educacion Superior/Arte Dramatico",True,True,False
occupation_241010,241010,"Profesor, Educacion Superior/Artes Industriales",True,True,False
occupation_241011,241011,"Profesor, Educacion Superior/Astronomia",True,True,False
occupation_241012,241012,"Profesor, Educacion Superior/Bacteriologia",True,True,False
occupation_241013,241013,"Profesor, Educacion Superior/Bellas Artes",True,True,False
occupation_241014,241014,"Profesor, Educacion Superior/Biblioteconomia",True,True,False
occupation_241015,241015,"Profesor, Educacion Superior/Biologia",True,True,False
occupation_241016,241016,"Profesor, Educacion Superior/Bioquimica",True,True,False
occupation_241017,241017,"Profesor, Educacion Superior/Botanica",True,True,False
occupation_241018,241018,"Profesor, Educacion Superior/Ciencias Agronomicas",True,True,False
occupation_241019,241019,"Profesor, Educacion Superior/Ciencias Biologicas",True,True,False
occupation_241020,241020,"Profesor, Educacion Superior/Ciencias Economicas",True,True,False
occupation_241021,241021,"Profesor, Educacion Superior/Ciencias Fisicas Y Quimicas",True,True,False
occupation_241022,241022,"Profesor, Educacion Superior/Ciencias Forenses",True,True,False
occupation_241023,241023,"Profesor, Educacion Superior/Ciencias Matematicas",True,True,False
occupation_241024,241024,"Profesor, Educacion Superior/Ciencias Mecanicas",True,True,False
